"Component ID","Symbol Name","Part Name","Reference Designator","Not mount on PCB","Value"
"","SymbolName","partName","reference","noMount","value"
"sht6.cmp2713","gndd_sym_1.smb","GND","","",""
"sht6.cmp2716","volt1b_sdsym_1.smb","VDD5A","","","VDD3"
"sht6.cmp2718","shconout.smb","E_A_C12RM_AN00","","",""
"sht6.cmp2719","shconout.smb","E_A_C14RM_AN15","","",""
"sht6.cmp2720","shconout.smb","E_A_C13RM_AN22","","",""
"sht6.cmp2721","shconout.smb","E_A_K8_AN32","","",""
"sht6.cmp2722","shconout.smb","E_A_C60_AN33","","",""
"sht6.cmp2723","shconout.smb","E_S_KL30S_H2_AN35","","",""
"sht6.cmp2724","shconout.smb","E_A_RA1RM_AN38","","",""
"sht6.cmp2725","shconout.smb","E_A_S7_AN43","","",""
"sht6.cmp2727","shconout.smb","E_A_K7_AN46","","",""
"sht6.cmp2728","shconout.smb","E_A_C40RM_AN47","","",""
"sht6.cmp2729","shconout.smb","E_A_K41_AN66","","",""
"sht6.cmp2730","shconout.smb","E_A_RE4_AN23","","",""
"sht6.cmp2731","shconout.smb","E_R_Rel_Absch1_P01_05","","",""
"sht6.cmp2732","shconout.smb","E_R_Rel_Res_P00_11","","",""
"sht6.cmp2758","volt1b_sdsym_1.smb","UBR","","","VDD3"
"sht6.cmp2759","gndd_sym_1.smb","GNDA_ADC","","",""
"sht6.cmp2764","volt1b_sdsym_1.smb","UBR","","","VDD3"
"sht6.cmp2767","gndd_sym_1.smb","GNDA_ADC","","",""
"sht6.cmp2770","shconout.smb","E_A_NU_AN45","","",""
"sht6.cmp2771","gndd_sym_1.smb","GNDA","","",""
"sht6.cmp2774","gndd_sym_1.smb","GNDA_ADC","","",""
"sht6.cmp2780","volt1b_sdsym_1.smb","VDD5A","","","VDD3"
"sht6.cmp2781","volt1b_sdsym_1.smb","UBR","","","VDD3"
"sht6.cmp2782","gndd_sym_1.smb","GND","","",""
"sht6.cmp2783","gndd_sym_1.smb","GNDA_ADC","","",""
"sht7.cmp2775","din_a1_v_sdsym_1.smb","0281Y09PG9_L","","",""
"sht7.cmp2845","gndd_sym_1.smb","GND","","",""
"sht7.cmp2846","nc.smb","NC","","",""
"sht7.cmp2849","volt1b_sdsym_1.smb","UBR_STAB","","","UNDEF"
"sht7.cmp2850","gndd_sym_1.smb","GND","","",""
"sht7.cmp2857","gndd_sym_1.smb","GND","","",""
"sht7.cmp2859","nc.smb","NC","","",""
"sht7.cmp3093","gndd_sym_1.smb","GND","","",""
"sht7.cmp3094","shconin.smb","RST5","","",""
"sht7.cmp3096","nc.smb","NC","","",""
"sht7.cmp3097","nc.smb","NC","","",""
"sht7.cmp3100","nc.smb","NC","","",""
"sht7.cmp3101","gndd_sym_1.smb","GND","","",""
"sht7.cmp3102","gndd_sym_1.smb","GND","","",""
"sht7.cmp3103","nc.smb","NC","","",""
"sht7.cmp3104","volt1b_sdsym_1.smb","VDD5_OUT","","","UNDEF"
"sht7.cmp3105","nc.smb","NC","","",""
"sht7.cmp3107","nc.smb","NC","","",""
"sht7.cmp3117","nc.smb","NC","","",""
"sht7.cmp3124","nc.smb","NC","","",""
"sht7.cmp3125","gndd_sym_1.smb","GND","","",""
"sht7.cmp3131","gndd_sym_1.smb","GNDA_ADC","","",""
"sht7.cmp3145","volt1b_sdsym_1.smb","VDD5A","","","UNDEF"
"sht7.cmp3153","gndd_sym_1.smb","GNDA","","",""
"sht7.cmp3160","shconout.smb","SAV_VDD5A_AN07","","",""
"sht7.cmp3161","shconout.smb","SAV_UBR_AN17","","",""
"sht7.cmp3170","shconin.smb","CTO_SSC3_CS7_P02_13","","",""
"sht7.cmp3172","shconin.smb","SSC3_CLK_P02_07","","",""
"sht7.cmp3173","shconin.smb","SSC3_DATAO_P02_06","","",""
"sht7.cmp3174","shconout.smb","SSC3_DATAI_P02_05","","",""
"sht8.cmp2","din_a1_v_sdsym_1.smb","0281Y09PG9_L","","",""
"sht8.cmp14","volt1b_sdsym_1.smb","VDD5_SENT","","","UNDEF"
"sht8.cmp15","gndd_sym_1.smb","GND","","",""
"sht8.cmp18","gndd_sym_1.smb","GND","","",""
"sht8.cmp21","gndd_sym_1.smb","GND","","",""
"sht8.cmp23","nc.smb","NC","","",""
"sht8.cmp25","gndd_sym_1.smb","GND","","",""
"sht8.cmp35","nc.smb","NC","","",""
"sht8.cmp41","gndd_sym_1.smb","GND","","",""
"sht8.cmp222","shconin.smb","E_P_P_MP","","",""
"sht8.cmp434","volt1b_sdsym_1.smb","VDD5_SENT","","","UNDEF"
"sht8.cmp435","nc.smb","NC","","",""
"sht8.cmp436","gndd_sym_1.smb","GND","","",""
"sht8.cmp438","gndd_sym_1.smb","GND","","",""
"sht8.cmp442","nc.smb","NC","","",""
"sht8.cmp443","gndd_sym_1.smb","GND","","",""
"sht8.cmp448","gndd_sym_1.smb","GND","","",""
"sht8.cmp455","nc.smb","NC","","",""
"sht8.cmp456","gndd_sym_1.smb","GND","","",""
"sht8.cmp457","gndd_sym_1.smb","GND","","",""
"sht8.cmp459","gndd_sym_1.smb","GND","","",""
"sht8.cmp460","volt1b_sdsym_1.smb","VDD5_SENT","","","UNDEF"
"sht8.cmp465","nc.smb","NC","","",""
"sht8.cmp467","gndd_sym_1.smb","GND","","",""
"sht8.cmp469","gndd_sym_1.smb","GND","","",""
"sht8.cmp472","shconin.smb","E_P_T_IP","","",""
"sht8.cmp475","volt1b_sdsym_1.smb","VDD5_SENT","","","UNDEF"
"sht8.cmp478","gndd_sym_1.smb","GND","","",""
"sht8.cmp479","gndd_sym_1.smb","GND","","",""
"sht8.cmp483","gndd_sym_1.smb","GND","","",""
"sht8.cmp488","nc.smb","NC","","",""
"sht8.cmp489","nc.smb","NC","","",""
"sht8.cmp491","gndd_sym_1.smb","GND","","",""
"sht8.cmp498","gndd_sym_1.smb","GND","","",""
"sht8.cmp499","gndd_sym_1.smb","GND","","",""
"sht8.cmp501","nc.smb","NC","","",""
"sht8.cmp504","shconin.smb","E_P_K15","","",""
"sht8.cmp505","nc.smb","NC","","",""
"sht8.cmp506","gndd_sym_1.smb","GND","","",""
"sht8.cmp507","gndd_sym_1.smb","GND","","",""
"sht8.cmp509","volt1b_sdsym_1.smb","VDD5_SENT","","","UNDEF"
"sht8.cmp510","gndd_sym_1.smb","GND","","",""
"sht8.cmp514","volt1b_sdsym_1.smb","VDD5_SENT","","","UNDEF"
"sht8.cmp517","gndd_sym_1.smb","GND","","",""
"sht8.cmp522","nc.smb","NC","","",""
"sht8.cmp529","nc.smb","NC","","",""
"sht8.cmp530","gndd_sym_1.smb","GND","","",""
"sht8.cmp531","gndd_sym_1.smb","GND","","",""
"sht8.cmp532","gndd_sym_1.smb","GND","","",""
"sht8.cmp533","gndd_sym_1.smb","GND","","",""
"sht8.cmp537","gndd_sym_1.smb","GND","","",""
"sht8.cmp538","gndd_sym_1.smb","GND","","",""
"sht8.cmp546","gndd_sym_1.smb","GND","","",""
"sht8.cmp547","nc.smb","NC","","",""
"sht8.cmp549","shconin.smb","E_P_A11","","",""
"sht8.cmp550","volt1b_sdsym_1.smb","VDD5_SENT","","","UNDEF"
"sht8.cmp551","nc.smb","NC","","",""
"sht8.cmp552","gndd_sym_1.smb","GND","","",""
"sht8.cmp560","gndd_sym_1.smb","GND","","",""
"sht8.cmp561","gndd_sym_1.smb","GND","","",""
"sht8.cmp562","nc.smb","NC","","",""
"sht8.cmp563","gndd_sym_1.smb","GND","","",""
"sht8.cmp566","nc.smb","NC","","",""
"sht8.cmp569","volt1b_sdsym_1.smb","VDD5_SENT","","","UNDEF"
"sht8.cmp570","gndd_sym_1.smb","GND","","",""
"sht8.cmp573","volt1b_sdsym_1.smb","VDD5_SENT","","","UNDEF"
"sht8.cmp574","gndd_sym_1.smb","GND","","",""
"sht8.cmp577","shconin.smb","E_P_A35","","",""
"sht8.cmp582","gndd_sym_1.smb","GND","","",""
"sht8.cmp584","nc.smb","NC","","",""
"sht8.cmp585","gndd_sym_1.smb","GND","","",""
"sht8.cmp587","gndd_sym_1.smb","GND","","",""
"sht8.cmp588","nc.smb","NC","","",""
"sht8.cmp589","gndd_sym_1.smb","GND","","",""
"sht8.cmp614","gndd_sym_1.smb","GND","","",""
"sht8.cmp616","gndd_sym_1.smb","GND","","",""
"sht8.cmp619","volt1b_sdsym_1.smb","VDD5_SENT","","","UNDEF"
"sht8.cmp624","gndd_sym_1.smb","GND","","",""
"sht8.cmp626","nc.smb","NC","","",""
"sht8.cmp627","gndd_sym_1.smb","GND","","",""
"sht8.cmp628","nc.smb","NC","","",""
"sht8.cmp632","shconout.smb","E_P_P_MP","","",""
"sht8.cmp633","shconout.smb","E_P_T_IP","","",""
"sht8.cmp635","shconout.smb","E_P_K15","","",""
"sht8.cmp637","shconout.smb","E_P_A35","","",""
"sht8.cmp638","shconout.smb","E_P_T_FS_P00_04","","",""
"sht8.cmp639","shconout.smb","E_P_C54_P00_07","","",""
"sht8.cmp640","shconout.smb","E_P_PT_HP_FL_P33_02","","",""
"sht8.cmp641","shconout.smb","E_P_P_MP_P00_03","","",""
"sht8.cmp642","shconout.smb","E_P_K15_P33_03","","",""
"sht8.cmp643","shconout.smb","E_P_PT_HP_EL_P15_02","","",""
"sht8.cmp644","shconout.smb","E_P_T_IP_P01_01","","",""
"sht8.cmp645","shconout.smb","E_P_C3_P00_10","","",""
"sht8.cmp646","shconout.smb","E_P_A35_P33_00","","",""
"sht8.cmp647","shconout.smb","E_P_C59_P00_12","","",""
"sht8.cmp649","gndd_sym_1.smb","GND","","",""
"sht8.cmp651","shconin.smb","E_A_K9","","",""
"sht9.cmp2","din_a1_v_sdsym_1.smb","0281Y09PG9_L","","",""
"sht9.cmp316","volt1b_sdsym_1.smb","VDD5_OUT","","","UNDEF"
"sht9.cmp320","nc.smb","NC","","",""
"sht9.cmp321","gndd_sym_1.smb","GND","","",""
"sht9.cmp323","gndd_sym_1.smb","GND","","",""
"sht9.cmp324","gndd_sym_1.smb","GND","","",""
"sht9.cmp327","nc.smb","NC","","",""
"sht9.cmp335","gndd_sym_1.smb","GND","","",""
"sht9.cmp337","shconin.smb","E_P_C58","","",""
"sht9.cmp338","gndd_sym_1.smb","GND","","",""
"sht9.cmp344","gndd_sym_1.smb","GND","","",""
"sht9.cmp348","gndd_sym_1.smb","GND","","",""
"sht9.cmp349","nc.smb","NC","","",""
"sht9.cmp351","gndd_sym_1.smb","GND","","",""
"sht9.cmp354","volt1b_sdsym_1.smb","VDD5_OUT","","","UNDEF"
"sht9.cmp358","gndd_sym_1.smb","GND","","",""
"sht9.cmp359","volt1b_sdsym_1.smb","VDD5A","","","UNDEF"
"sht9.cmp360","gndd_sym_1.smb","GNDA","","",""
"sht9.cmp361","gndd_sym_1.smb","GNDA_ADC","","",""
"sht9.cmp365","gndd_sym_1.smb","GND","","",""
"sht9.cmp366","shconin.smb","E_P_C57","","",""
"sht9.cmp367","gndd_sym_1.smb","GND","","",""
"sht9.cmp370","nc.smb","NC","","",""
"sht9.cmp372","nc.smb","NC","","",""
"sht9.cmp373","volt1b_sdsym_1.smb","VDD5_OUT","","","UNDEF"
"sht9.cmp376","gndd_sym_1.smb","GNDA","","",""
"sht9.cmp378","nc.smb","NC","","",""
"sht9.cmp379","gndd_sym_1.smb","GND","","",""
"sht9.cmp381","gndd_sym_1.smb","GND","","",""
"sht9.cmp382","gndd_sym_1.smb","GNDA_ADC","","",""
"sht9.cmp383","volt1b_sdsym_1.smb","VDD5A","","","UNDEF"
"sht9.cmp385","gndd_sym_1.smb","GND","","",""
"sht9.cmp391","gndd_sym_1.smb","GND","","",""
"sht9.cmp392","gndd_sym_1.smb","GND","","",""
"sht9.cmp403","gndd_sym_1.smb","GNDA","","",""
"sht9.cmp404","nc.smb","NC","","",""
"sht9.cmp406","gndd_sym_1.smb","GND","","",""
"sht9.cmp407","volt1b_sdsym_1.smb","VDD5_OUT","","","UNDEF"
"sht9.cmp410","gndd_sym_1.smb","GND","","",""
"sht9.cmp413","volt1b_sdsym_1.smb","VDD5A","","","UNDEF"
"sht9.cmp417","gndd_sym_1.smb","GND","","",""
"sht9.cmp418","gndd_sym_1.smb","GND","","",""
"sht9.cmp419","gndd_sym_1.smb","GND","","",""
"sht9.cmp424","gndd_sym_1.smb","GNDA_ADC","","",""
"sht9.cmp426","nc.smb","NC","","",""
"sht9.cmp428","gndd_sym_1.smb","GND","","",""
"sht9.cmp437","nc.smb","NC","","",""
"sht9.cmp440","nc.smb","NC","","",""
"sht9.cmp443","gndd_sym_1.smb","GND","","",""
"sht9.cmp445","volt1b_sdsym_1.smb","VDD5_OUT","","","UNDEF"
"sht9.cmp446","gndd_sym_1.smb","GND","","",""
"sht9.cmp447","gndd_sym_1.smb","GND","","",""
"sht9.cmp460","gndd_sym_1.smb","GND","","",""
"sht9.cmp462","gndd_sym_1.smb","GND","","",""
"sht9.cmp467","volt1b_sdsym_1.smb","VDD5_OUT","","","UNDEF"
"sht9.cmp468","gndd_sym_1.smb","GND","","",""
"sht9.cmp469","volt1b_sdsym_1.smb","VDD5A","","","UNDEF"
"sht9.cmp477","gndd_sym_1.smb","GND","","",""
"sht9.cmp478","shconout.smb","E_P_C57","","",""
"sht9.cmp479","shconout.smb","E_P_A14_P02_12","","",""
"sht9.cmp480","shconout.smb","E_S_K16/E_A_K16_P33_05","","",""
"sht9.cmp481","shconout.smb","E_P_A11_P01_11","","",""
"sht9.cmp482","shconout.smb","E_P_C58_P33_07","","",""
"sht9.cmp483","shconout.smb","E_A_RE1/E_P_RE1_P00_01","","",""
"sht9.cmp484","shconout.smb","E_A_RE2/E_P_RE2_P00_06","","",""
"sht9.cmp485","shconout.smb","E_P_A11","","",""
"sht9.cmp486","shconout.smb","E_P_C58","","",""
"sht9.cmp490","gndd_sym_1.smb","GND","","",""
"sht9.cmp554","gndd_sym_1.smb","GND","","",""
"sht9.cmp556","gndd_sym_1.smb","GNDA_ADC","","",""
"sht9.cmp558","gndd_sym_1.smb","GNDA","","",""
"sht9.cmp561","gndd_sym_1.smb","GND","","",""
"sht9.cmp562","volt1b_sdsym_1.smb","VDD5A","","","UNDEF"
"sht9.cmp563","gndd_sym_1.smb","GND","","",""
"sht9.cmp565","volt1b_sdsym_1.smb","VDD5_OUT","","","UNDEF"
"sht9.cmp567","nc.smb","NC","","",""
"sht9.cmp568","gndd_sym_1.smb","GND","","",""
"sht9.cmp573","nc.smb","NC","","",""
"sht9.cmp575","gndd_sym_1.smb","GND","","",""
"sht9.cmp579","shconout.smb","E_A_RE5/E_P_RE5_AN70","","",""
"sht9.cmp582","gndd_sym_1.smb","GND","","",""
"sht9.cmp585","gndd_sym_1.smb","GND","","",""
"sht9.cmp589","nc.smb","NC","","",""
"sht9.cmp592","volt1b_sdsym_1.smb","VDD5_OUT","","","UNDEF"
"sht9.cmp593","gndd_sym_1.smb","GNDA_ADC","","",""
"sht9.cmp594","gndd_sym_1.smb","GND","","",""
"sht9.cmp596","volt1b_sdsym_1.smb","VDD5A","","","UNDEF"
"sht9.cmp599","gndd_sym_1.smb","GND","","",""
"sht9.cmp604","nc.smb","NC","","",""
"sht9.cmp605","gndd_sym_1.smb","GND","","",""
"sht9.cmp609","shconout.smb","E_A_K9/E_P_K9_P33_06","","",""
"sht9.cmp611","gndd_sym_1.smb","GNDA","","",""
"sht9.cmp614","shconout.smb","E_A_K9","","",""
"sht9.cmp618","gndd_sym_1.smb","GNDA_ADC","","",""
"sht9.cmp623","shconout.smb","","","",""
"sht9.cmp630","gndd_sym_1.smb","GND","","",""
"sht9.cmp633","gndd_sym_1.smb","GND","","",""
"sht9.cmp646","gndd_sym_1.smb","GNDA_ADC","","",""
"sht9.cmp649","shconin.smb","","","",""
"sht9.cmp650","volt_sym_1.smb","VDD5A_IN","","","UNDEF"
"sht9.cmp652","gndd_sym_1.smb","GNDA_ADC","","",""
"sht9.cmp654","gndd_sym_1.smb","GND","","",""
"sht9.cmp657","gndd_sym_1.smb","GND","","",""
"sht9.cmp660","gndd_sym_1.smb","GND","","",""
"sht9.cmp661","shconout.smb","","","",""
"sht9.cmp662","gndd_sym_1.smb","GND","","",""
"sht9.cmp669","shconout.smb","E_A_TBD","","",""
"sht10.cmp2914","volt1b_sdsym_1.smb","VDD5A_R","","","VDD3"
"sht10.cmp2961","gndd_sym_1.smb","GND","","",""
"sht10.cmp4378","nc.smb","NC","","",""
"sht10.cmp4379","shconout.smb","CTO_AB1_DIS","","",""
"sht10.cmp4382","volt1b_sdsym_1.smb","VDD5_OSC","","","UNDEF"
"sht10.cmp4393","shconio.smb","RSTC","","",""
"sht10.cmp4394","shconin.smb","RST5","","",""
"sht10.cmp4554","din_a1_v_sdsym_1.smb","0281Y09PG9_L","","",""
"sht10.cmp4556","shconio.smb","ERROR","","",""
"sht10.cmp4560","volt1b_sdsym_1.smb","VPR6","","","UNDEF"
"sht10.cmp4561","volt1b_sdsym_1.smb","VDD5_EVR","","","UNDEF"
"sht10.cmp4562","volt1b_sdsym_1.smb","VDD5_UC","","","UNDEF"
"sht10.cmp5310","volt1b_dg.smb","VDD5A","","","UNDEF"
"sht10.cmp5312","gndd_sym_1.smb","GNDA","","",""
"sht10.cmp5313","gndd_sym_1.smb","GNDA_ADC","","",""
"sht10.cmp5315","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp762","din_a1_v_sdsym_1.smb","BMO-0002712","","",""
"sht10.cmp5389/sht1.cmp1980","exportio.smb","P14_0_PA10_G21","","",""
"sht10.cmp5389/sht1.cmp1981","exportout.smb","GNDASTP","","",""
"sht10.cmp5389/sht1.cmp1986","exportio.smb","P00_6_PD12_P9","","",""
"sht10.cmp5389/sht1.cmp1992","exportio.smb","P14_3_PE10_G19","","",""
"sht10.cmp5389/sht1.cmp1999","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp2002","exportio.smb","P00_7_PD13_R6","","",""
"sht10.cmp5389/sht1.cmp2011","exportio.smb","P11_0_PM5_K15","","",""
"sht10.cmp5389/sht1.cmp2012","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp2013","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp2020","exportio.smb","P10_4_PH14_G11","","",""
"sht10.cmp5389/sht1.cmp2036","exportio.smb","P10_1_PF4_G12","","",""
"sht10.cmp5389/sht1.cmp2037","exportio.smb","P00_8_PE3_R9","","",""
"sht10.cmp5389/sht1.cmp2044","exportio.smb","P02_2_PC9_H6","","",""
"sht10.cmp5389/sht1.cmp2047","shconin.smb","DBUG_TDI_TXDN","","",""
"sht10.cmp5389/sht1.cmp2050","exportio.smb","P02_0_PD14_G6","","",""
"sht10.cmp5389/sht1.cmp2058","shconout.smb","DBUG_TDO_DAP2_RXDP","","",""
"sht10.cmp5389/sht1.cmp2060","exportio.smb","P02_4_PC7_J6","","",""
"sht10.cmp5389/sht1.cmp2061","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp2063","volt1b_sdsym_1.smb","VDD5_UC","","","UNDEF"
"sht10.cmp5389/sht1.cmp2065","exportio.smb","P01_7_PL7_P10","","",""
"sht10.cmp5389/sht1.cmp2075","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp2084","exportio.smb","P02_10_PL0_L10","","",""
"sht10.cmp5389/sht1.cmp2087","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp2094","exportio.smb","P11_10_PC12_G14","","",""
"sht10.cmp5389/sht1.cmp2097","exportio.smb","P11_1_PM4_K14","","",""
"sht10.cmp5389/sht1.cmp2098","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp2104","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp2107","exportout.smb","VDD5A_STP","","",""
"sht10.cmp5389/sht1.cmp2108","exportio.smb","P01_6_PL6_N9","","",""
"sht10.cmp5389/sht1.cmp2109","volt1b_sdsym_2.smb","VDD5A_R","","","UNDEF"
"sht10.cmp5389/sht1.cmp2110","exportio.smb","P11_6_PC14_J14","","",""
"sht10.cmp5389/sht1.cmp2120","exportio.smb","P11_9_PC13_F14","","",""
"sht10.cmp5389/sht1.cmp2123","exportio.smb","P01_3_PL4_M10","","",""
"sht10.cmp5389/sht1.cmp2124","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp2129","volt1b_sdsym_1.smb","VDDXVX_FLEXE","","","VDD3"
"sht10.cmp5389/sht1.cmp2131","exportio.smb","P00_1_PC1_M7","","",""
"sht10.cmp5389/sht1.cmp2134","shconin.smb","DBUG_TMS_DAP1_TXDP","","",""
"sht10.cmp5389/sht1.cmp2135","exportio.smb","RST_HDRST","","",""
"sht10.cmp5389/sht1.cmp2137","exportout.smb","CTO_AB1_DIS","","",""
"sht10.cmp5389/sht1.cmp2138","exportio.smb","P33_2_PI11_AD16","","",""
"sht10.cmp5389/sht1.cmp2142","volt1b_sdsym_1.smb","VDD5A_R_VAREF","","","UNDEF"
"sht10.cmp5389/sht1.cmp2152","volt1b_sdsym_1.smb","VDD1VX_OSC","","","VDD3"
"sht10.cmp5389/sht1.cmp2153","exportio.smb","P32_3_PJ1_AE24","","",""
"sht10.cmp5389/sht1.cmp2155","exportio.smb","P14_2_PH2_K18","","",""
"sht10.cmp5389/sht1.cmp2159","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp2168","gndd_sym_1.smb","GNDASTP","","",""
"sht10.cmp5389/sht1.cmp2172","exportio.smb","P12_1_PM7_K16","","",""
"sht10.cmp5389/sht1.cmp2183","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp2187","exportio.smb","P13_1_PD2_F17","","",""
"sht10.cmp5389/sht1.cmp2190","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp2191","shconout.smb","DBUG_TDO_DAP2_RXDP","","",""
"sht10.cmp5389/sht1.cmp2195","volt1b_sdsym_1.smb","VDD1VX_UC","","","VDD3"
"sht10.cmp5389/sht1.cmp2206","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp2207","exportout.smb","GND","","",""
"sht10.cmp5389/sht1.cmp2220","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp2222","exportin.smb","VDDXVX_FLEXE","","",""
"sht10.cmp5389/sht1.cmp2228","exportio.smb","P10_6_PF2_F9","","",""
"sht10.cmp5389/sht1.cmp2231","gndd_sym_1.smb","GNDASTP","","",""
"sht10.cmp5389/sht1.cmp2236","exportio.smb","P10_3_PM10_F11","","",""
"sht10.cmp5389/sht1.cmp2237","exportin.smb","VDD5A_R","","",""
"sht10.cmp5389/sht1.cmp2239","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp2242","volt_sym_1.smb","VDI3V3_VDD5OSC","","","UNDEF"
"sht10.cmp5389/sht1.cmp2243","exportio.smb","P10_2_PF5_F10","","",""
"sht10.cmp5389/sht1.cmp2250","exportio.smb","P10_7_PH13_F8","","",""
"sht10.cmp5389/sht1.cmp2251","exportio.smb","P00_11_PI8_T6","","",""
"sht10.cmp5389/sht1.cmp2255","exportio.smb","P00_2_PC0_N6","","",""
"sht10.cmp5389/sht1.cmp2259","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp2262","exportio.smb","P02_1_PD15_H7","","",""
"sht10.cmp5389/sht1.cmp2264","volt1b_sdsym_1.smb","VDDXVX_FLX","","","UNDEF"
"sht10.cmp5389/sht1.cmp2265","volt1b_sdsym_2.smb","VDDXVX_FLX","","","UNDEF"
"sht10.cmp5389/sht1.cmp2277","exportio.smb","P02_5_PC6_K7","","",""
"sht10.cmp5389/sht1.cmp2284","volt_sym_1.smb","VDD5A_STP","","","UNDEF"
"sht10.cmp5389/sht1.cmp2288","gndd_sym_1.smb","GND_P","","",""
"sht10.cmp5389/sht1.cmp2294","exportio.smb","P02_11_PL2_L9","","",""
"sht10.cmp5389/sht1.cmp2306","exportio.smb","P11_11_PC11_F13","","",""
"sht10.cmp5389/sht1.cmp2307","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp2311","exportio.smb","P11_4_PM6_J15","","",""
"sht10.cmp5389/sht1.cmp2314","exportio.smb","P11_13_PM3_K11","","",""
"sht10.cmp5389/sht1.cmp2319","exportio.smb","P11_7_PK15_K13","","",""
"sht10.cmp5389/sht1.cmp2320","exportio.smb","P01_5_PL5_N10","","",""
"sht10.cmp5389/sht1.cmp2324","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp2325","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp2333","exportin.smb","AN0_AN0_AA15","","",""
"sht10.cmp5389/sht1.cmp2335","shconio.smb","RSTC","","",""
"sht10.cmp5389/sht1.cmp2336","exportio.smb","P00_0_PC2_M6","","",""
"sht10.cmp5389/sht1.cmp2343","exportio.smb","P14_4_PE11_G20","","",""
"sht10.cmp5389/sht1.cmp2344","shconio.smb","RST_HDRST","","",""
"sht10.cmp5389/sht1.cmp2347","exportio.smb","P14_10_PH7_J16","","",""
"sht10.cmp5389/sht1.cmp2355","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp2356","shconin.smb","CLK_DBUG_TCK_DAP0_DRCLK","","",""
"sht10.cmp5389/sht1.cmp2358","exportio.smb","P11_12_PC10_G13","","",""
"sht10.cmp5389/sht1.cmp2361","exportio.smb","P14_8_PH9_F18","","",""
"sht10.cmp5389/sht1.cmp2363","shconin.smb","DBUG_TMS_DAP1_TXDP","","",""
"sht10.cmp5389/sht1.cmp2365","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp2367","exportin.smb","VDD5_UC","","",""
"sht10.cmp5389/sht1.cmp2371","volt1b_sdsym_1.smb","VDD5_OSC","","","VDD3"
"sht10.cmp5389/sht1.cmp2372","exportio.smb","P00_5_PE2_P7","","",""
"sht10.cmp5389/sht1.cmp2373","exportio.smb","P12_0_PM8_K17","","",""
"sht10.cmp5389/sht1.cmp2375","shconio.smb","RST_HDRST","","",""
"sht10.cmp5389/sht1.cmp2385","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp2389","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp2395","exportio.smb","P13_3_PD0_F16","","",""
"sht10.cmp5389/sht1.cmp2406","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp2407","nc.smb","NC","","",""
"sht10.cmp5389/sht1.cmp2409","exportio.smb","P13_2_PD1_G16","","",""
"sht10.cmp5389/sht1.cmp2419","exportio.smb","P14_5_PH3_F19","","",""
"sht10.cmp5389/sht1.cmp2424","volt1b_sdsym_1.smb","VDD5A_R","","","VDD3"
"sht10.cmp5389/sht1.cmp2427","volt_sym_1.smb","VDI3V3_VDD5OSC_VDD5UC","","","UNDEF"
"sht10.cmp5389/sht1.cmp2428","exportio.smb","P02_6_PC5_K6","","",""
"sht10.cmp5389/sht1.cmp2430","gndd_sym_1.smb","GND","","",""
"sht10.cmp5389/sht1.cmp2438","shconio.smb","RSTC","","",""
"sht10.cmp5389/sht1.cmp2442","exportio.smb","P00_3_PE0_N7","","",""
"sht10.cmp5389/sht1.cmp2445","volt1b_sdsym_1.smb","VDDIO_EVR","","","UNDEF"
"sht10.cmp5389/sht1.cmp2450","exportio.smb","P00_4_PE1_P6","","",""
"sht10.cmp5389/sht1.cmp2454","exportio.smb","P10_5_PF3_G10","","",""
"sht10.cmp5389/sht1.cmp2459","exportio.smb","P11_2_PE12_F15","","",""
"sht10.cmp5389/sht1.cmp2463","exportio.smb","P00_12_PI9_T7","","",""
"sht10.cmp5389/sht1.cmp2464","volt1b_sdsym_2.smb","VDD5_OSC","","","UNDEF"
